4,2,9,14,5,12,4,2,0,12,37,15,8,0
1,6,21,3,3,8,5,2,0,15,9,19,40,0
7,2,61,12,6,12,4,4,0,11,23,50,21,0
5,2,8,9,2,3,2,3,0,10,5,10,16,0
5,6,45,4,5,11,1,3,0,4,20,80,17,0
7,1,40,6,2,5,3,0,0,2,1,61,8,0
1,0,6,10,2,0,1,4,0,5,23,49,17,0
6,6,24,0,5,8,4,0,0,9,14,44,13,0
3,0,31,7,4,1,0,0,0,11,1,30,10,0
2,3,55,13,6,8,5,1,0,22,2,3,8,0
1,1,25,13,1,9,3,2,0,6,27,19,13,0
4,4,54,11,0,10,5,0,0,7,5,9,35,0
6,0,64,12,5,11,5,1,0,11,4,76,26,0
5,0,51,10,0,5,3,4,0,1,27,10,34,0
4,1,66,0,3,7,0,1,0,3,13,63,32,0
4,5,63,2,6,10,1,2,0,9,23,48,25,0
3,0,73,9,4,4,4,3,0,8,32,25,21,0
2,5,71,3,6,4,4,3,0,8,28,73,21,0
6,5,72,6,6,0,3,2,0,1,37,94,39,0
1,2,23,4,6,4,1,3,0,14,1,83,17,0
8,3,1,13,6,0,5,4,0,13,16,52,32,0
6,3,60,9,4,13,1,2,0,3,42,27,29,0
5,3,61,2,5,11,3,1,0,2,40,62,1,0
2,4,30,15,6,4,0,1,0,15,23,2,12,0
7,3,24,1,4,7,5,2,0,8,14,45,6,0
7,1,4,9,4,4,1,2,0,7,33,18,34,0
9,3,70,7,4,11,2,3,0,4,30,19,28,0
1,5,50,5,4,6,4,4,0,9,15,62,10,0
3,0,57,12,6,4,3,3,0,12,7,89,17,0
3,3,9,8,1,10,2,1,0,3,27,33,35,0
6,5,57,7,6,4,5,1,0,2,38,84,2,0
2,6,52,4,2,4,3,0,0,7,14,1,14,0
8,0,69,5,4,2,1,3,0,8,13,2,6,0
1,1,14,3,2,1,0,4,0,0,29,63,8,0
6,0,36,1,6,7,4,2,0,9,42,24,5,0
1,6,21,9,3,3,4,3,0,2,29,83,19,0
2,6,20,0,0,12,3,1,0,0,7,77,25,0
3,2,63,3,4,5,4,2,0,0,31,99,13,0
1,0,42,5,0,6,5,2,0,2,23,39,6,0
3,2,70,11,3,0,5,2,0,9,17,31,28,0
3,2,66,10,2,11,4,2,0,0,27,91,38,0
8,2,47,3,5,5,0,4,0,6,16,49,34,0
9,1,64,9,2,4,2,4,0,3,13,15,19,0
6,2,71,5,6,0,0,2,0,3,29,64,26,0
3,5,16,2,4,13,3,0,0,9,25,19,1,0
5,4,72,10,0,3,4,4,0,2,1,31,16,0
2,3,16,0,2,4,5,4,0,5,29,58,39,0
3,0,60,14,4,11,3,3,0,11,4,64,7,0
6,0,15,14,4,13,3,0,0,7,6,94,20,0
9,1,64,14,4,13,5,3,0,5,29,54,39,0
1,3,72,3,5,4,5,0,0,8,30,64,35,0
7,1,57,15,5,1,2,1,0,7,27,23,10,0
9,1,39,0,2,13,1,0,0,0,22,31,36,0
2,2,42,1,1,12,3,0,0,2,33,7,0,0
7,5,68,14,3,13,4,3,0,2,3,93,13,0
2,0,69,1,1,2,4,4,0,3,14,45,1,0
7,0,20,15,3,11,4,3,0,3,41,37,17,0
7,2,17,9,4,5,5,0,0,10,16,31,17,0
3,0,46,10,4,6,1,2,0,8,31,25,33,0
3,0,4,2,1,9,5,4,0,11,0,25,7,0
3,1,40,0,1,9,3,1,0,5,2,40,8,0
3,6,0,9,5,5,0,3,0,14,7,22,8,0
2,3,16,11,0,4,4,3,0,0,37,34,35,0
5,4,24,0,5,0,5,1,0,15,19,2,35,0
7,3,24,1,3,0,4,1,0,3,23,29,4,0
8,2,52,8,6,3,1,4,0,5,38,42,31,0
8,3,4,7,2,12,5,4,0,5,9,54,10,0
5,4,36,3,6,9,5,1,0,15,31,9,34,0
2,1,60,10,3,12,0,3,0,8,20,29,31,0
3,0,27,2,1,9,1,4,0,3,3,68,16,0
4,4,52,6,6,12,5,0,0,12,0,93,3,0
4,3,47,9,5,9,5,1,0,16,9,9,2,0
4,0,6,13,5,8,5,3,0,11,30,76,36,0
8,5,11,15,3,12,4,1,0,11,5,15,27,0
8,1,55,12,6,4,5,4,0,15,13,20,16,0
4,2,45,7,6,12,0,1,0,9,5,91,15,0
5,5,70,14,4,3,0,0,0,7,14,19,38,0
9,2,11,9,5,2,0,2,0,2,43,18,11,0
8,5,15,6,2,12,2,4,0,2,29,17,25,0
1,6,74,12,2,9,0,3,0,1,7,89,30,0
1,5,20,14,1,6,2,4,0,2,36,19,12,0
3,4,43,10,2,12,4,4,0,4,10,91,30,0
9,4,5,2,4,12,3,3,0,1,15,99,6,0
5,3,11,6,6,11,2,4,0,6,35,82,4,0
4,0,64,5,6,10,0,4,0,11,21,51,37,0
2,0,63,11,1,2,3,3,0,2,21,55,33,0
1,5,52,5,6,6,2,3,0,15,22,15,12,0
8,4,65,11,5,7,4,2,0,5,43,5,8,0
2,3,53,9,1,2,1,3,0,1,20,39,25,0
3,6,23,12,3,10,2,2,0,8,28,6,15,0
8,4,34,11,5,12,4,1,0,7,32,25,11,0
7,5,39,14,6,12,1,3,0,10,36,13,34,0
3,0,22,12,2,13,2,4,0,1,34,67,17,0
7,0,52,11,3,13,4,4,0,6,26,25,9,0
1,6,73,7,1,3,3,1,0,1,14,57,28,0
5,5,65,7,5,11,3,4,0,5,26,57,0,0
7,1,25,0,0,5,5,1,0,0,17,16,2,0
5,1,27,10,6,6,3,3,0,11,16,71,8,0
8,3,45,3,6,10,0,2,0,12,15,7,14,0
7,2,15,8,4,13,0,1,0,12,0,24,21,0
1,6,3,1,4,1,4,0,0,11,21,44,40,0
3,0,9,14,2,4,2,3,0,5,10,80,36,0
1,6,40,0,3,7,3,2,0,5,12,75,13,0
5,1,10,1,0,13,2,2,0,3,13,23,27,0
1,2,29,11,6,6,4,4,0,17,33,13,21,0
6,6,34,0,4,6,2,2,0,1,40,40,31,0
8,3,2,11,2,10,3,4,0,6,12,25,9,0
4,2,38,0,6,9,5,0,0,7,43,72,33,0
1,0,55,11,4,11,3,1,0,10,10,90,35,0
2,0,67,1,4,0,2,2,0,6,11,78,13,0
3,4,11,8,4,4,3,4,0,8,13,67,9,0
8,6,63,15,3,11,1,2,0,4,22,10,40,0
1,4,60,6,1,11,4,1,0,1,37,38,40,0
3,4,68,10,6,9,4,4,0,7,37,87,35,0
9,2,19,0,3,13,5,1,0,3,38,32,40,0
7,1,32,9,4,1,4,1,0,3,20,76,19,0
7,0,67,10,6,10,4,4,0,4,42,69,12,0
7,3,37,13,6,10,4,1,0,19,4,3,17,0
5,1,33,6,4,1,5,1,0,5,35,56,35,0
6,5,38,0,3,5,2,1,0,0,4,84,1,0
7,1,67,15,6,12,4,3,0,7,38,62,24,0
4,2,73,14,0,5,1,4,0,4,2,5,19,0
9,3,9,5,6,12,1,4,0,8,34,39,34,0
7,1,10,6,6,11,2,2,0,15,13,33,23,0
9,4,47,3,2,8,5,4,0,1,31,27,31,0
1,3,17,5,4,1,4,0,0,8,12,89,26,0
7,2,66,0,4,1,2,0,0,0,21,57,3,0
4,5,37,3,2,12,4,4,0,12,6,6,40,0
3,4,4,1,2,6,1,1,0,5,25,14,26,0
3,2,71,8,5,4,0,3,0,13,1,27,13,0
3,3,15,11,4,2,2,4,0,13,9,19,6,0
8,0,70,2,6,6,0,2,0,6,12,82,37,0
4,0,45,13,5,4,2,1,0,12,35,1,34,0
8,5,56,0,6,7,3,4,0,0,33,98,14,0
5,5,3,9,6,11,2,0,0,12,41,8,25,0
6,2,55,6,3,9,5,3,0,8,12,46,30,0
4,6,54,6,5,1,2,4,0,12,10,20,13,0
6,3,5,13,4,6,0,1,0,5,26,46,34,0
3,0,21,4,2,12,0,2,0,10,1,25,24,0
5,3,20,2,3,0,5,1,0,4,43,16,27,0
4,2,74,6,1,9,3,1,0,3,20,5,14,0
1,2,47,10,2,7,2,3,0,10,16,18,35,0
2,5,11,0,3,3,5,1,0,4,13,91,3,0
1,5,27,3,2,9,5,2,0,12,13,13,35,0
9,1,4,4,6,4,3,0,0,12,20,6,1,0
1,2,22,5,2,5,5,3,0,8,8,78,33,0
3,4,28,6,6,7,5,1,0,17,0,71,33,0
2,6,6,12,3,9,0,2,0,6,21,43,21,0
5,0,18,12,3,12,2,1,0,0,43,63,16,0
6,0,3,4,4,11,2,4,0,5,41,38,15,0
4,5,74,10,6,10,4,1,0,6,25,86,14,0
8,0,63,11,1,8,2,4,0,4,4,17,18,0
9,1,55,6,3,13,1,0,0,1,9,64,19,0
8,0,24,2,3,13,5,3,0,0,33,90,36,0
4,2,58,6,4,8,0,1,0,0,26,79,6,0
2,0,7,0,1,12,2,4,0,1,41,37,23,0
3,4,73,4,4,4,5,0,0,10,7,39,3,0
8,5,33,6,3,3,5,1,0,3,8,75,35,0
5,4,43,5,6,4,1,1,0,7,39,13,3,0
3,2,33,12,6,4,1,0,0,7,17,89,4,0
5,3,63,15,5,4,1,4,0,5,27,46,0,0
8,6,65,4,6,12,0,0,0,9,23,4,21,0
7,2,54,5,3,11,2,2,0,6,8,49,39,0
5,5,64,7,4,5,4,3,0,3,27,71,28,0
3,2,34,7,6,2,1,3,0,13,16,34,0,0
3,4,47,14,2,8,1,1,0,3,18,34,13,0
2,2,0,6,5,3,4,0,0,8,37,60,16,0
6,4,66,12,6,5,3,3,0,15,3,24,11,0
7,6,16,4,3,1,4,4,0,8,19,13,33,0
7,1,13,10,6,1,4,2,0,7,21,90,6,0
5,1,16,14,1,2,3,4,0,0,33,37,16,0
1,2,16,0,6,7,3,2,0,11,19,89,11,0
7,0,57,9,3,9,5,2,0,0,39,58,16,0
3,4,21,8,5,4,3,1,0,10,27,30,6,0
7,5,20,4,4,10,1,2,0,10,14,12,36,0
2,2,23,15,6,10,0,0,0,15,0,67,23,0
9,5,11,7,1,4,4,4,0,3,0,29,4,0
8,1,61,9,4,2,0,3,0,7,12,3,2,0
5,4,65,1,5,5,0,4,0,3,18,76,16,0
7,0,46,5,4,8,1,0,0,0,17,95,14,0
7,5,65,10,5,9,1,1,0,8,4,47,21,0
2,5,27,1,4,2,4,3,0,14,17,8,25,0
2,4,69,3,0,7,4,3,0,0,5,74,24,0
2,6,72,10,3,11,2,1,0,8,24,5,20,0
6,6,73,4,5,5,3,3,0,3,30,60,27,0
5,1,29,3,3,5,1,1,0,1,14,94,35,0
7,3,37,0,5,7,0,4,0,3,14,91,31,0
3,2,30,4,5,8,3,4,0,12,16,57,19,0
9,2,45,2,6,7,2,3,0,6,15,85,30,0
3,5,59,11,3,11,4,2,0,10,28,2,39,0
7,6,68,4,1,2,5,2,0,1,4,53,39,0
1,3,45,3,2,9,2,0,0,1,20,77,13,0
4,6,69,6,6,7,0,4,0,8,32,17,11,0
4,6,52,5,3,4,5,0,0,1,15,77,1,0
2,0,29,4,4,2,1,2,0,3,38,67,28,0
2,2,13,11,5,11,4,3,0,9,36,63,12,0
1,6,42,3,5,3,3,4,0,14,24,18,35,0
5,0,28,2,5,3,4,1,0,5,26,78,7,0
2,3,47,6,1,9,1,3,0,3,8,43,13,0
9,6,12,6,6,6,0,3,0,9,6,43,6,0
5,3,18,15,3,2,2,4,0,3,11,89,29,0
4,5,14,6,0,2,1,3,0,0,6,51,34,0
3,1,46,7,2,6,0,2,0,7,11,11,7,0
1,0,7,1,0,8,5,1,0,8,13,8,4,0
4,6,58,7,3,8,3,3,0,9,11,15,22,0
2,0,28,4,4,6,1,3,0,12,20,27,30,0
8,3,40,5,4,9,2,3,0,3,38,36,40,0
9,4,34,11,4,10,5,1,0,2,19,88,21,0
4,6,39,7,1,1,2,4,0,2,8,35,14,0
9,2,60,14,4,4,1,4,0,4,14,51,34,0
2,1,34,13,5,2,3,1,0,16,10,22,8,0
6,0,19,15,3,12,0,2,0,4,4,96,33,0
8,5,23,11,4,7,0,3,0,5,16,42,37,0
6,6,23,6,3,7,3,2,0,8,17,4,11,0
7,4,46,5,6,10,1,4,0,6,15,84,21,0
3,0,70,2,6,4,3,2,0,6,40,77,37,0
6,5,3,13,4,10,5,1,0,8,15,64,15,0
8,6,60,12,4,7,3,4,0,2,17,66,7,0
8,2,0,6,3,7,3,2,0,9,6,39,36,0
8,2,13,6,5,2,0,0,0,1,22,80,11,0
3,5,0,13,5,12,2,0,0,10,6,99,25,0
9,2,23,8,5,8,4,0,0,8,25,38,37,0
3,2,74,5,3,13,4,2,0,6,7,70,11,0
7,1,8,3,4,3,2,3,0,8,8,65,36,0
5,5,62,0,5,13,3,4,0,8,37,15,11,0
1,6,32,10,2,11,2,2,0,9,12,26,28,0
5,6,46,10,6,8,0,0,0,3,32,82,31,0
6,1,41,2,4,4,2,2,0,4,12,77,18,0
9,1,30,15,5,0,5,2,0,8,31,16,6,0
2,1,47,5,1,6,3,2,0,2,17,61,35,0
2,6,31,11,1,0,3,2,0,7,7,2,6,0
3,2,8,6,5,1,5,0,0,11,33,45,37,0
5,6,0,5,5,7,3,3,0,13,2,68,36,0
5,6,67,6,3,13,3,1,0,0,17,79,5,0
1,1,20,10,2,1,5,0,0,3,25,75,19,0
1,1,30,1,5,0,5,4,0,10,14,97,15,0
8,0,4,4,3,12,0,3,0,3,34,21,24,0
1,6,74,12,4,9,1,3,0,1,34,73,15,0
6,1,26,7,6,1,2,2,0,10,30,36,28,0
1,1,69,15,5,8,4,0,0,14,23,24,18,0
6,2,54,13,2,11,3,0,0,5,16,27,30,0
6,4,12,8,3,11,3,4,0,2,16,86,10,0
8,1,38,0,4,8,2,0,0,6,21,28,30,0
1,2,41,13,6,12,3,3,0,11,27,89,22,0
2,5,45,5,6,12,3,1,0,18,0,37,12,0
7,6,57,4,5,13,1,4,0,5,26,42,15,0
5,0,23,14,4,3,5,0,0,14,0,37,14,0
4,1,74,2,2,6,4,3,0,2,35,24,13,0
8,3,58,2,3,8,1,2,0,7,7,5,27,0
9,3,19,4,0,7,4,3,0,1,13,14,21,0
5,4,73,2,5,10,3,2,0,3,24,88,18,0
9,0,2,15,3,4,2,0,0,2,19,60,29,0
1,3,29,14,0,13,4,3,0,8,8,31,28,0
5,3,47,11,4,8,5,2,0,7,7,84,10,0
5,2,71,10,6,13,4,1,0,16,9,35,31,0
3,1,47,3,5,8,0,3,0,9,26,43,28,0
7,3,14,4,1,4,5,4,0,0,40,15,32,0
5,1,49,9,5,5,2,1,0,7,11,87,32,0
5,4,38,7,5,3,2,2,0,3,40,58,36,0
3,1,49,13,5,11,4,4,0,21,2,2,20,0
5,6,26,5,4,1,0,4,0,4,4,88,31,0
8,3,9,13,3,8,3,1,0,2,3,90,1,0
1,1,64,8,5,1,5,2,0,20,2,9,23,0
6,1,59,6,1,11,4,4,0,3,11,46,19,0
4,2,66,0,4,13,0,4,0,5,27,27,3,0
5,5,12,13,4,5,0,4,0,4,42,20,30,0
7,6,70,9,5,6,0,2,0,5,1,60,9,0
6,1,4,1,1,7,3,0,0,1,31,16,22,0
5,2,3,2,6,12,3,1,0,6,38,74,4,0
1,6,71,3,4,13,4,4,0,5,28,67,1,0
9,0,0,12,1,4,2,2,0,2,3,42,8,0
2,6,18,13,2,10,5,3,0,10,19,19,18,0
7,5,39,15,3,0,4,2,0,1,20,70,39,0
7,1,6,8,6,1,2,4,0,17,3,24,13,0
3,1,43,0,5,9,2,4,0,12,32,13,25,0
7,0,48,0,3,7,0,1,0,1,42,7,28,0
1,6,64,8,1,8,4,4,0,1,23,68,35,0
4,2,64,4,6,8,3,3,0,10,12,70,5,0
6,5,8,7,3,9,4,0,0,9,16,9,16,0
2,0,45,15,3,4,1,4,0,10,13,28,12,0
7,3,67,3,6,7,0,4,0,1,34,84,32,0
9,2,20,3,3,7,5,2,0,5,10,60,31,0
9,1,8,5,6,5,0,3,0,10,12,37,4,0
7,6,61,9,6,12,0,4,0,7,7,75,18,0
6,6,69,12,6,6,4,1,0,7,25,59,13,0
7,4,43,14,1,8,5,3,0,4,26,2,40,0
2,5,21,0,4,0,5,1,0,12,32,2,28,0
1,0,6,7,4,3,2,0,0,4,36,89,35,0
2,5,51,13,6,0,0,0,0,6,33,68,37,0
1,6,61,4,3,10,5,0,0,0,31,99,35,0
7,6,17,13,6,10,0,3,0,10,17,41,18,0
2,3,68,13,0,11,5,1,0,1,4,69,10,0
6,6,54,13,3,10,1,3,0,8,2,28,34,0
6,6,23,13,4,6,3,3,0,6,40,19,36,0
1,1,32,6,2,7,4,1,0,11,19,6,29,0
8,0,58,12,6,3,2,4,0,2,29,95,18,0
4,2,26,11,1,11,3,4,0,6,17,37,39,0
5,2,34,3,1,10,1,3,0,3,6,41,19,0
3,3,10,13,0,5,3,0,0,1,12,41,8,0
3,2,4,2,1,12,4,0,0,6,27,7,21,0
8,5,56,15,5,7,4,1,0,0,38,84,35,0
1,1,60,4,0,10,4,1,0,2,32,16,25,0
9,6,44,9,4,2,5,3,0,8,19,17,29,0
6,5,73,13,2,12,2,3,0,2,31,10,34,0
4,6,68,2,2,5,5,3,0,8,2,23,23,0
5,0,42,2,5,8,2,1,0,13,18,5,15,0
3,2,16,11,3,7,4,2,0,10,31,18,35,0
8,0,28,12,2,7,5,2,0,3,12,79,39,0
2,3,22,4,4,6,0,2,0,4,16,83,11,0
2,0,49,4,2,7,0,3,0,2,15,65,22,0
4,6,10,8,6,11,0,2,0,8,29,64,27,0
7,6,28,11,1,3,4,0,0,0,16,37,36,0
8,2,3,4,2,9,3,1,0,5,18,13,13,0
8,5,7,13,6,4,3,2,0,6,27,69,9,0
3,1,15,7,2,8,0,0,0,1,18,71,22,0
6,2,38,7,4,1,3,0,0,9,7,37,18,0
3,3,44,8,0,3,3,3,0,6,1,14,14,0
3,3,19,10,3,11,3,3,0,1,35,90,33,0
9,5,36,0,6,0,5,2,0,7,14,75,30,0
6,2,4,7,2,6,0,4,0,3,36,2,33,0
7,4,67,9,5,11,2,0,0,10,8,28,24,0
3,6,25,5,6,4,0,3,0,1,43,89,21,0
1,0,2,10,4,12,0,3,0,11,1,98,22,0
8,4,62,14,6,2,2,0,0,11,0,46,30,0
5,0,19,14,5,3,0,0,0,11,13,27,11,0
4,4,34,6,1,11,4,2,0,3,7,65,18,0
7,3,57,11,3,11,2,4,0,2,34,32,34,0
9,4,34,12,5,12,5,2,0,15,9,9,29,0
8,3,26,9,3,3,3,3,0,0,38,29,14,0
1,5,53,6,4,1,0,4,0,2,42,48,28,0
1,4,23,7,1,8,5,2,0,11,3,26,22,0
8,6,67,4,6,13,2,0,0,9,3,55,18,0
4,1,73,3,0,6,5,0,0,1,4,47,8,0
4,2,4,5,1,7,2,0,0,6,6,34,30,0
2,4,22,8,1,13,1,0,0,7,3,40,36,0
9,4,18,1,0,0,5,2,0,2,6,23,37,0
2,4,36,5,2,3,4,4,0,11,10,10,27,0
1,0,4,1,1,5,4,2,0,6,19,36,12,0
4,1,62,2,5,8,0,2,0,7,21,42,14,0
8,1,17,13,3,12,5,0,0,11,7,5,0,0
8,0,68,10,5,8,5,0,0,10,36,2,40,0
2,4,67,14,3,12,1,1,0,6,7,60,17,0
7,4,34,4,4,4,1,4,0,4,29,23,15,0
8,6,53,7,2,6,3,4,0,4,9,4,2,0
2,6,38,0,3,2,3,0,0,6,15,51,32,0
2,0,62,9,4,4,1,4,0,8,10,63,12,0
8,2,74,6,2,3,4,3,0,4,0,50,37,0
5,3,3,14,1,12,3,2,0,2,15,47,3,0
4,3,28,5,2,6,3,3,0,5,26,25,24,0
9,3,31,2,6,12,5,1,0,2,42,81,15,0
3,1,72,6,2,10,3,2,0,6,23,18,31,0
6,5,10,9,2,1,2,1,0,6,0,38,32,0
7,0,37,0,3,5,4,4,0,4,8,75,11,0
4,2,48,8,2,4,4,3,0,3,35,31,37,0
9,4,59,4,6,9,5,3,0,11,4,52,3,0
1,3,35,14,2,5,4,2,0,7,32,4,8,0
5,1,19,0,5,0,0,1,0,7,41,12,28,0
6,4,73,11,5,12,0,1,0,3,14,81,20,0
6,4,22,0,6,11,5,1,0,17,3,45,27,0
2,0,39,8,3,11,0,3,0,12,15,8,34,0
1,3,27,9,3,1,5,0,0,9,14,45,6,0
3,1,44,4,1,1,4,2,0,4,15,28,3,0
1,0,67,13,5,6,0,3,0,7,14,84,2,0
6,3,29,12,5,8,4,1,0,3,33,82,11,0
6,0,67,1,3,2,1,3,0,8,9,8,28,0
6,3,10,6,5,1,2,2,0,6,13,97,39,0
7,0,45,0,6,1,4,1,0,3,38,75,11,0
3,1,30,3,6,0,3,4,0,14,0,86,13,0
4,1,2,3,3,3,5,0,0,14,5,27,40,0
6,2,28,13,3,1,2,0,0,4,29,26,35,0
2,0,72,15,6,12,3,0,0,10,22,92,25,0
2,6,47,6,5,10,4,3,0,8,7,98,5,0
2,0,23,0,3,3,5,1,0,10,31,16,33,0
3,0,42,8,1,12,2,2,0,0,36,37,29,0
2,0,8,9,6,3,5,1,0,18,6,76,35,0
4,6,41,0,2,1,0,3,0,0,0,78,24,0
8,1,49,4,6,12,1,1,0,12,8,26,2,0
7,5,57,10,6,6,5,3,0,3,41,74,12,0
4,0,34,4,4,13,3,3,0,10,0,91,20,0
6,2,23,15,6,4,1,2,0,3,43,87,40,0
8,4,48,5,4,5,4,1,0,1,21,79,27,0
6,3,21,15,0,13,1,3,0,3,9,15,11,0
8,2,39,8,6,12,1,0,0,9,32,12,17,0
8,0,31,0,6,7,0,4,0,11,23,11,16,0
2,3,43,5,4,6,2,2,0,6,34,44,21,0
6,4,0,10,2,13,4,0,0,1,29,54,15,0
2,3,51,4,6,0,2,0,0,12,23,31,27,0
5,3,6,8,6,7,3,4,0,14,18,46,14,0
7,5,14,4,6,6,2,3,0,12,4,69,33,0
2,4,71,12,5,12,3,4,0,12,32,7,7,0
3,3,17,13,4,1,1,1,0,12,5,30,19,0
6,4,55,8,5,13,5,0,0,13,28,3,30,0
5,6,17,2,6,13,2,2,0,3,38,80,3,0
2,6,53,2,3,0,3,2,0,7,23,3,1,0
2,2,21,0,4,3,3,0,0,14,17,6,31,0
3,6,74,2,2,12,2,1,0,3,17,27,11,0
2,0,29,11,6,2,2,0,0,16,20,14,8,0
9,4,44,8,4,6,1,0,0,1,11,73,28,0
9,1,5,1,6,0,3,4,0,14,1,57,35,0
5,5,46,3,5,0,1,0,0,2,29,69,26,0
9,3,1,8,1,9,4,1,0,0,6,57,1,0
4,1,28,10,6,11,2,2,0,15,15,45,22,0
1,5,57,4,2,13,5,2,0,1,30,84,39,0
2,6,34,7,4,8,3,2,0,4,25,76,7,0
4,0,56,15,6,8,5,0,0,19,15,8,11,0
8,0,23,11,6,8,2,3,0,4,23,98,4,0
7,4,15,14,4,1,2,0,0,4,32,32,25,0
2,1,69,8,3,4,1,1,0,10,5,25,25,0
7,2,5,7,2,3,5,2,0,8,9,35,38,0
9,3,34,14,5,8,5,0,0,3,36,52,3,0
9,5,70,9,5,4,2,1,0,0,19,77,22,0
2,4,61,10,5,10,4,3,0,13,0,87,28,0
9,3,23,13,3,11,4,3,0,9,5,24,4,0
1,5,53,12,3,9,1,0,0,3,28,55,33,0
3,1,49,11,5,0,2,2,0,13,7,42,22,0
1,4,57,4,3,7,1,1,0,6,4,65,20,0
6,5,59,5,1,10,3,4,0,5,2,28,28,0
4,4,39,14,6,0,3,2,0,6,34,81,31,0
8,5,6,14,5,13,4,2,0,5,24,79,9,0
3,0,38,7,2,7,1,0,0,1,24,60,33,0
2,0,27,4,4,4,5,4,0,20,2,21,39,0
7,2,40,8,5,11,0,0,0,5,37,29,37,0
1,1,68,6,2,8,1,3,0,5,36,9,37,0
7,3,47,5,6,3,5,1,0,13,24,4,12,0
9,5,65,8,2,9,3,2,0,1,11,40,35,0
4,0,38,4,5,2,1,3,0,4,28,85,18,0
3,5,66,4,1,6,3,4,0,4,8,35,24,0
7,3,33,12,3,13,0,0,0,1,3,94,25,0
6,5,12,10,3,13,5,4,0,1,37,73,17,0
6,0,14,12,4,9,2,3,0,8,28,31,13,0
1,1,10,14,0,11,0,3,0,3,1,77,29,0
8,2,23,0,5,11,4,1,0,4,39,52,17,0
1,5,29,14,6,13,2,2,0,13,42,25,26,0
8,6,60,5,6,5,1,4,0,5,14,66,2,0
5,2,50,6,5,8,1,0,0,6,1,94,11,0
6,4,18,12,2,3,2,4,0,6,17,3,3,0
4,1,0,14,0,12,0,2,0,1,10,51,14,0
1,4,42,0,5,8,5,2,0,7,26,89,7,0
8,4,47,3,4,8,4,2,0,0,22,81,2,0
4,3,47,8,6,5,1,3,0,18,3,8,19,0
8,5,67,3,5,8,2,3,0,4,18,49,6,0
7,5,44,5,2,11,4,2,0,3,26,19,30,0
3,2,42,12,0,10,5,4,0,7,16,15,40,0
8,0,29,12,5,13,1,1,0,2,36,81,35,0
5,2,36,4,3,11,5,1,0,5,12,72,4,0
